path,directory,name,ext,bytes,lines
docs/research/window-system-integration/os-apis/win32/examples/f06-keyboard/instrument.d,docs/research/window-system-integration/os-apis/win32/examples/f06-keyboard,instrument.d,d,1849,50
docs/research/window-system-integration/os-apis/win32/examples/f07-text-input/app.d,docs/research/window-system-integration/os-apis/win32/examples/f07-text-input,app.d,d,24722,675
docs/research/window-system-integration/os-apis/win32/examples/f07-text-input/dub.sdl,docs/research/window-system-integration/os-apis/win32/examples/f07-text-input,dub.sdl,sdl,1181,18
docs/research/window-system-integration/os-apis/win32/examples/f07-text-input/instrument.d,docs/research/window-system-integration/os-apis/win32/examples/f07-text-input,instrument.d,d,1849,50
docs/research/window-system-integration/os-apis/win32/examples/f08-dpi-scaling/app.d,docs/research/window-system-integration/os-apis/win32/examples/f08-dpi-scaling,app.d,d,16204,437
docs/research/window-system-integration/os-apis/win32/examples/f08-dpi-scaling/dub.sdl,docs/research/window-system-integration/os-apis/win32/examples/f08-dpi-scaling,dub.sdl,sdl,1092,17
docs/research/window-system-integration/os-apis/win32/examples/f08-dpi-scaling/instrument.d,docs/research/window-system-integration/os-apis/win32/examples/f08-dpi-scaling,instrument.d,d,1849,50
docs/research/window-system-integration/os-apis/win32/examples/f09-outputs/app.d,docs/research/window-system-integration/os-apis/win32/examples/f09-outputs,app.d,d,17975,517
docs/research/window-system-integration/os-apis/win32/examples/f09-outputs/dub.sdl,docs/research/window-system-integration/os-apis/win32/examples/f09-outputs,dub.sdl,sdl,909,14
docs/research/window-system-integration/os-apis/win32/examples/f09-outputs/instrument.d,docs/research/window-system-integration/os-apis/win32/examples/f09-outputs,instrument.d,d,1849,50
docs/research/window-system-integration/os-apis/win32/examples/f10-pointer-capture/app.d,docs/research/window-system-integration/os-apis/win32/examples/f10-pointer-capture,app.d,d,19450,575
docs/research/window-system-integration/os-apis/win32/examples/f10-pointer-capture/dub.sdl,docs/research/window-system-integration/os-apis/win32/examples/f10-pointer-capture,dub.sdl,sdl,992,15
docs/research/window-system-integration/os-apis/win32/examples/f10-pointer-capture/instrument.d,docs/research/window-system-integration/os-apis/win32/examples/f10-pointer-capture,instrument.d,d,1849,50
docs/research/window-system-integration/os-apis/win32/examples/f11-scroll/app.d,docs/research/window-system-integration/os-apis/win32/examples/f11-scroll,app.d,d,15204,433
docs/research/window-system-integration/os-apis/win32/examples/f11-scroll/dub.sdl,docs/research/window-system-integration/os-apis/win32/examples/f11-scroll,dub.sdl,sdl,1061,16
docs/research/window-system-integration/os-apis/win32/examples/f11-scroll/instrument.d,docs/research/window-system-integration/os-apis/win32/examples/f11-scroll,instrument.d,d,1849,50
docs/research/window-system-integration/os-apis/win32/examples/f12-cursors/app.d,docs/research/window-system-integration/os-apis/win32/examples/f12-cursors,app.d,d,17720,503
docs/research/window-system-integration/os-apis/win32/examples/f12-cursors/dub.sdl,docs/research/window-system-integration/os-apis/win32/examples/f12-cursors,dub.sdl,sdl,803,13
docs/research/window-system-integration/os-apis/win32/examples/f12-cursors/instrument.d,docs/research/window-system-integration/os-apis/win32/examples/f12-cursors,instrument.d,d,1849,50
docs/research/window-system-integration/os-apis/win32/examples/f14-window-state/app.d,docs/research/window-system-integration/os-apis/win32/examples/f14-window-state,app.d,d,16249,468
docs/research/window-system-integration/os-apis/win32/examples/f14-window-state/dub.sdl,docs/research/window-system-integration/os-apis/win32/examples/f14-window-state,dub.sdl,sdl,1035,15
docs/research/window-system-integration/os-apis/win32/examples/f14-window-state/instrument.d,docs/research/window-system-integration/os-apis/win32/examples/f14-window-state,instrument.d,d,1849,50
docs/research/window-system-integration/os-apis/win32/examples/f15-popup/app.d,docs/research/window-system-integration/os-apis/win32/examples/f15-popup,app.d,d,25442,745
docs/research/window-system-integration/os-apis/win32/examples/f15-popup/dub.sdl,docs/research/window-system-integration/os-apis/win32/examples/f15-popup,dub.sdl,sdl,1060,15
docs/research/window-system-integration/os-apis/win32/examples/f15-popup/instrument.d,docs/research/window-system-integration/os-apis/win32/examples/f15-popup,instrument.d,d,1849,50
docs/research/window-system-integration/os-apis/win32/examples/f16-clipboard-dnd/app.d,docs/research/window-system-integration/os-apis/win32/examples/f16-clipboard-dnd,app.d,d,35512,1059
docs/research/window-system-integration/os-apis/win32/examples/f16-clipboard-dnd/dub.sdl,docs/research/window-system-integration/os-apis/win32/examples/f16-clipboard-dnd,dub.sdl,sdl,529,10
docs/research/window-system-integration/os-apis/win32/examples/f16-clipboard-dnd/instrument.d,docs/research/window-system-integration/os-apis/win32/examples/f16-clipboard-dnd,instrument.d,d,1849,50
docs/research/window-system-integration/os-apis/win32/examples/f17-threading/app.d,docs/research/window-system-integration/os-apis/win32/examples/f17-threading,app.d,d,21614,578
docs/research/window-system-integration/os-apis/win32/examples/f17-threading/dub.sdl,docs/research/window-system-integration/os-apis/win32/examples/f17-threading,dub.sdl,sdl,621,11
docs/research/window-system-integration/os-apis/win32/examples/f17-threading/instrument.d,docs/research/window-system-integration/os-apis/win32/examples/f17-threading,instrument.d,d,1849,50
docs/research/window-system-integration/os-apis/win32/examples/scaffold/app.d,docs/research/window-system-integration/os-apis/win32/examples/scaffold,app.d,d,11737,323
docs/research/window-system-integration/os-apis/win32/examples/scaffold/dub.sdl,docs/research/window-system-integration/os-apis/win32/examples/scaffold,dub.sdl,sdl,751,13
docs/research/window-system-integration/os-apis/win32/examples/scaffold/instrument.d,docs/research/window-system-integration/os-apis/win32/examples/scaffold,instrument.d,d,1849,50
docs/research/window-system-integration/os-apis/win32/f01-first-pixel.md,docs/research/window-system-integration/os-apis/win32,f01-first-pixel.md,md,16790,263
docs/research/window-system-integration/os-apis/win32/f02-resize.md,docs/research/window-system-integration/os-apis/win32,f02-resize.md,md,17563,303
docs/research/window-system-integration/os-apis/win32/f03-modal-loop.md,docs/research/window-system-integration/os-apis/win32,f03-modal-loop.md,md,20067,283
docs/research/window-system-integration/os-apis/win32/f04-frame-pacing.md,docs/research/window-system-integration/os-apis/win32,f04-frame-pacing.md,md,12860,226
docs/research/window-system-integration/os-apis/win32/f05-loop-wakeup.md,docs/research/window-system-integration/os-apis/win32,f05-loop-wakeup.md,md,14665,255
docs/research/window-system-integration/os-apis/win32/f06-keyboard.md,docs/research/window-system-integration/os-apis/win32,f06-keyboard.md,md,21246,364
docs/research/window-system-integration/os-apis/win32/f07-text-input.md,docs/research/window-system-integration/os-apis/win32,f07-text-input.md,md,22421,372
docs/research/window-system-integration/os-apis/win32/f08-dpi-scaling.md,docs/research/window-system-integration/os-apis/win32,f08-dpi-scaling.md,md,17825,301
docs/research/window-system-integration/os-apis/win32/f09-outputs.md,docs/research/window-system-integration/os-apis/win32,f09-outputs.md,md,15460,250
docs/research/window-system-integration/os-apis/win32/f10-pointer-capture.md,docs/research/window-system-integration/os-apis/win32,f10-pointer-capture.md,md,15057,267
docs/research/window-system-integration/os-apis/win32/f11-scroll.md,docs/research/window-system-integration/os-apis/win32,f11-scroll.md,md,11284,210
docs/research/window-system-integration/os-apis/win32/f12-cursors.md,docs/research/window-system-integration/os-apis/win32,f12-cursors.md,md,12381,210
docs/research/window-system-integration/os-apis/win32/f14-window-state.md,docs/research/window-system-integration/os-apis/win32,f14-window-state.md,md,16300,294
docs/research/window-system-integration/os-apis/win32/f15-popup.md,docs/research/window-system-integration/os-apis/win32,f15-popup.md,md,13607,269
docs/research/window-system-integration/os-apis/win32/f16-clipboard-dnd.md,docs/research/window-system-integration/os-apis/win32,f16-clipboard-dnd.md,md,19826,297
docs/research/window-system-integration/os-apis/win32/f17-threading.md,docs/research/window-system-integration/os-apis/win32,f17-threading.md,md,16351,245
docs/research/window-system-integration/os-apis/win32/index.md,docs/research/window-system-integration/os-apis/win32,index.md,md,32412,276
docs/research/window-system-integration/os-apis/win32/scaffold.md,docs/research/window-system-integration/os-apis/win32,scaffold.md,md,20220,309
docs/research/window-system-integration/os-apis/x11/example/app.d,docs/research/window-system-integration/os-apis/x11/example,app.d,d,2869,81
docs/research/window-system-integration/os-apis/x11/example/c.c,docs/research/window-system-integration/os-apis/x11/example,c.c,c,480,8
docs/research/window-system-integration/os-apis/x11/example/dub.sdl,docs/research/window-system-integration/os-apis/x11/example,dub.sdl,sdl,183,7
docs/research/window-system-integration/os-apis/x11/examples/f01-first-pixel/app.d,docs/research/window-system-integration/os-apis/x11/examples/f01-first-pixel,app.d,d,14338,359
docs/research/window-system-integration/os-apis/x11/examples/f01-first-pixel/c.c,docs/research/window-system-integration/os-apis/x11/examples/f01-first-pixel,c.c,c,665,15
docs/research/window-system-integration/os-apis/x11/examples/f01-first-pixel/dub.sdl,docs/research/window-system-integration/os-apis/x11/examples/f01-first-pixel,dub.sdl,sdl,283,7
docs/research/window-system-integration/os-apis/x11/examples/f01-first-pixel/instrument.d,docs/research/window-system-integration/os-apis/x11/examples/f01-first-pixel,instrument.d,d,1630,50
docs/research/window-system-integration/os-apis/x11/examples/f02-resize/app.d,docs/research/window-system-integration/os-apis/x11/examples/f02-resize,app.d,d,17879,452
docs/research/window-system-integration/os-apis/x11/examples/f02-resize/c.c,docs/research/window-system-integration/os-apis/x11/examples/f02-resize,c.c,c,665,15
docs/research/window-system-integration/os-apis/x11/examples/f02-resize/dub.sdl,docs/research/window-system-integration/os-apis/x11/examples/f02-resize,dub.sdl,sdl,295,7
docs/research/window-system-integration/os-apis/x11/examples/f02-resize/instrument.d,docs/research/window-system-integration/os-apis/x11/examples/f02-resize,instrument.d,d,1630,50
docs/research/window-system-integration/os-apis/x11/examples/f03-modal-loop/app.d,docs/research/window-system-integration/os-apis/x11/examples/f03-modal-loop,app.d,d,16765,437
docs/research/window-system-integration/os-apis/x11/examples/f03-modal-loop/c.c,docs/research/window-system-integration/os-apis/x11/examples/f03-modal-loop,c.c,c,689,16
docs/research/window-system-integration/os-apis/x11/examples/f03-modal-loop/dub.sdl,docs/research/window-system-integration/os-apis/x11/examples/f03-modal-loop,dub.sdl,sdl,282,7
docs/research/window-system-integration/os-apis/x11/examples/f03-modal-loop/instrument.d,docs/research/window-system-integration/os-apis/x11/examples/f03-modal-loop,instrument.d,d,1630,50
docs/research/window-system-integration/os-apis/x11/examples/f04-frame-pacing/app.d,docs/research/window-system-integration/os-apis/x11/examples/f04-frame-pacing,app.d,d,16761,449
docs/research/window-system-integration/os-apis/x11/examples/f04-frame-pacing/c.c,docs/research/window-system-integration/os-apis/x11/examples/f04-frame-pacing,c.c,c,780,17
docs/research/window-system-integration/os-apis/x11/examples/f04-frame-pacing/dub.sdl,docs/research/window-system-integration/os-apis/x11/examples/f04-frame-pacing,dub.sdl,sdl,340,7
docs/research/window-system-integration/os-apis/x11/examples/f04-frame-pacing/instrument.d,docs/research/window-system-integration/os-apis/x11/examples/f04-frame-pacing,instrument.d,d,1630,50
docs/research/window-system-integration/os-apis/x11/examples/f05-loop-wakeup/app.d,docs/research/window-system-integration/os-apis/x11/examples/f05-loop-wakeup,app.d,d,11429,321
